arrival_hydrophone,init_arrival_time
h6,18037.358037951388
h6,18037.358040439813
h6,18037.3580478125
h6,18037.35805275463
h6,18037.358056400462
h6,18037.358057268517
h6,18037.35806736111
h6,18037.35808310185
h6,18037.358087199074
h6,18037.35809296296
h6,18037.358096296295
h6,18037.35810130787
h6,18037.35810630787
h6,18037.358111805555
h6,18037.358117905093
h6,18037.35812802083
h6,18037.358175266203
h6,18037.35818165509
h6,18037.358182847223
h6,18037.358186666665
h6,18037.358187604164
h6,18037.35819134259
h6,18037.358193831016
h6,18037.35819732639
h6,18037.358198449074
h6,18037.358199409722
h6,18037.358203125
h6,18037.358208831018
h6,18037.358209756945
h6,18037.35821068287
h6,18037.358215
h6,18037.358215891203
h6,18037.358217060184
h6,18037.35822128472
h6,18037.3582221875
h6,18037.358225277778
h6,18037.35823167824
h6,18037.35823270833
h6,18037.358239930556
h6,18037.358245497686
h6,18037.35825173611
h6,18037.358256273146
h6,18037.358262291666
h6,18037.358267893516
h6,18037.358271770834
h6,18037.358281840276
h6,18037.358282719906
h6,18037.35828707176
h6,18037.35829582176
h6,18037.35830181713
h6,18037.35830491898
h6,18037.358311064814
h6,18037.35831193287
h6,18037.358315243055
h6,18037.358320162035
h6,18037.358324328703
h6,18037.35832997685
h6,18037.358335335648
h6,18037.358340243056
h6,18037.35834574074
h6,18037.358349386574
h6,18037.358354386575
h6,18037.35836221065
h6,18037.358363229167
h6,18037.3583659375
h6,18037.358366979166
h6,18037.35836855324
h6,18037.358373541665
h6,18037.358376296295
h6,18037.35838142361
h6,18037.35838591435
h6,18037.35840497685
h6,18037.358410787037
h6,18037.358415520834
h6,18037.358425694445
h6,18037.358430081018
h6,18037.358434108795
h6,18037.358438993055
h6,18037.358440694443
h6,18037.35844650463
h6,18037.358447407405
h6,18037.358450474538
h6,18037.35845628472
h6,18037.358463761575
h6,18037.358466099537
h6,18037.358467094906
h6,18037.358467974536
h6,18037.358470590276
h6,18037.358475023146
h6,18037.358478923612
h6,18037.3584846412
h6,18037.35849349537
h6,18037.358494618056
h6,18037.35849644676
h6,18037.358511238424
h6,18037.358515243053
h6,18037.358521643517
h6,18037.35852429398
h6,18037.358525358795
h6,18037.358526921296
h6,18037.358538854165
h6,18037.358540405094
h6,18037.358543194445
h6,18037.35854519676
h6,18037.358549560184
h6,18037.358552627313
h6,18037.35856189815
h6,18037.35856335648
h6,18037.35856423611
h6,18037.358569942127
h6,18037.358570810185
h6,18037.358576712963
h6,18037.358579282405
h6,18037.35858023148
h6,18037.35858148148
h6,18037.35858255787
h6,18037.358588657407
h6,18037.358589965275
h6,18037.35859111111
h6,18037.358592893517
h6,18037.358597916667
h6,18037.358599155094
h6,18037.358600300926
h6,18037.358601701388
h6,18037.358603506942
h6,18037.358614791665
h6,18037.35861917824
h6,18037.35862300926
h6,18037.358627986112
h6,18037.35863173611
h6,18037.358637962963
h6,18037.358642905092
h6,18037.35864798611
h6,18037.358653425927
h6,18037.35866366898
h6,18037.358668993056
h6,18037.358678425924
h6,18037.358679340276
h6,18037.358684814815
h6,18037.358685752315
h6,18037.358686643518
h6,18037.358691875
h6,18037.358696018517
h6,18037.358701400462
h6,18037.358705474537
h6,18037.358706354167
h6,18037.358711319444
h6,18037.35872003472
h6,18037.35872125
h6,18037.35872628472
h6,18037.358727199073
h6,18037.35872841435
h6,18037.358734444442
h6,18037.35873534722
h6,18037.358737395833
h6,18037.358738935185
h6,18037.358743541667
h6,18037.35874716435
h6,18037.358748136572
h6,18037.358753576387
h6,18037.35875449074
h6,18037.35875556713
h6,18037.358761087962
h6,18037.358762210646
h6,18037.358765162036
h6,18037.358766041667
h6,18037.35876767361
h6,18037.35877523148
h6,18037.358776631943
h6,18037.358777766203
h6,18037.35878255787
h6,18037.358785729168
h6,18037.35878664352
h6,18037.35879162037
h6,18037.35879251157
h6,18037.358798599536
h6,18037.35879954861
h6,18037.35880179398
h6,18037.358808831017
h6,18037.35880988426
h6,18037.35881144676
h6,18037.35881753472
h6,18037.35882015046
h6,18037.358825567127
h6,18037.358828483797
h6,18037.35882962963
h6,18037.35883079861
h6,18037.358835069444
h6,18037.35883866898
h6,18037.358844814815
h6,18037.358849930555
h6,18037.358854768518
h6,18037.358859849537
h6,18037.358869340278
h6,18037.35887505787
h6,18037.35887607639
h6,18037.358877569444
h6,18037.358884421297
h6,18037.35888528935
h6,18037.358886898146
h6,18037.35889392361
h6,18037.35889494213
h6,18037.35889677083
h6,18037.358904745368
h6,18037.358905868055
h6,18037.358907175927
h6,18037.35890806713
h6,18037.358913738426
h6,18037.358914756944
h6,18037.358916296296
h6,18037.358917233796
h6,18037.358921967592
h6,18037.358925405093
h6,18037.35892636574
h6,18037.358931805556
h6,18037.35893670139
h6,18037.35893792824
h6,18037.35894136574
h6,18037.35894622685
h6,18037.35897384259
h6,18037.358978935186
h6,18037.35898353009
h6,18037.358988842592
h6,18037.359059826387
h6,18037.35906074074
h6,18037.359061909723
h6,18037.35906835648
h6,18037.359069340277
h6,18037.35907392361
h6,18037.359074976852
h6,18037.35907943287
h6,18037.35908039352
h6,18037.359084456017
h6,18037.35908571759
h6,18037.359089525464
h6,18037.359090416667
h6,18037.35909150463
h6,18037.35909826389
h6,18037.35909914352
h6,18037.359100532405
h6,18037.35910546296
h6,18037.35910701389
h6,18037.359113888888
h6,18037.359115104166
h6,18037.35911966435
h6,18037.35912068287
h6,18037.359122013888
h6,18037.35912375
h6,18037.35912923611
h6,18037.359130358796
h6,18037.359132118054
h6,18037.359133391205
h6,18037.359139108794
h6,18037.359141006942
h6,18037.35914193287
h6,18037.359147361112
h6,18037.3591484375
h6,18037.359149398148
h6,18037.359150462962
h6,18037.35915136574
h6,18037.35915627315
h6,18037.359157233797
h6,18037.359158310184
h6,18037.359160162036
h6,18037.359161469907
h6,18037.359165289352
h6,18037.359166192127
h6,18037.359167256946
h6,18037.359168171297
h6,18037.359169108797
h6,18037.359170347223
h6,18037.359174375
h6,18037.359175520833
h6,18037.359176655093
h6,18037.359177974537
h6,18037.359184224537
h6,18037.35918730324
h6,18037.359192199074
h6,18037.359193368055
h6,18037.359194791665
h6,18037.359196122685
h6,18037.359197141202
h6,18037.359201840278
h6,18037.359202824075
h6,18037.359204456017
h6,18037.359210833332
h6,18037.35921178241
h6,18037.359212916665
h6,18037.359214016204
h6,18037.359214965276
h6,18037.35922603009
h6,18037.359227013887
h6,18037.35923152778
h6,18037.359232488427
h6,18037.35923364583
h6,18037.359234537038
h6,18037.359240046295
h6,18037.35924099537
h6,18037.359242557868
h6,18037.359243449075
h6,18037.35924521991
h6,18037.359250358797
h6,18037.359252268518
h6,18037.3592534375
h6,18037.359254409723
h6,18037.35925991898
h6,18037.35926121528
h6,18037.35926287037
h6,18037.35926380787
h6,18037.359268969907
h6,18037.359269965276
h6,18037.359271689813
h6,18037.359278368054
h6,18037.359279386572
h6,18037.35928034722
h6,18037.359281331017
h6,18037.359282210648
h6,18037.35928778935
h6,18037.359288796295
h6,18037.359291585646
h6,18037.359295613427
h6,18037.35929701389
h6,18037.359298726853
h6,18037.359300393517
h6,18037.359304930556
h6,18037.35930695602
h6,18037.35931386574
h6,18037.359315254627
h6,18037.359316643517
h6,18037.35931769676
h6,18037.35931866898
h6,18037.359323796296
h6,18037.35932712963
h6,18037.359328032406
h6,18037.359332650463
h6,18037.35933517361
h6,18037.359336087964
h6,18037.3593371875
h6,18037.359338680555
h6,18037.359341527776
h6,18037.35934267361
h6,18037.359344537035
h6,18037.35934560185
h6,18037.359347314814
h6,18037.359348287035
h6,18037.359352291667
h6,18037.359353912037
h6,18037.35935486111
h6,18037.359355821758
h6,18037.359360069444
h6,18037.35936105324
h6,18037.35936300926
h6,18037.359363958334
h6,18037.35937221065
h6,18037.359376979166
h6,18037.359377951387
h6,18037.35938361111
h6,18037.359384560186
h6,18037.359385625
h6,18037.35939050926
h6,18037.359391712962
h6,18037.359393333332
h6,18037.359400127316
h6,18037.35940105324
h6,18037.35940304398
h6,18037.359404155093
h6,18037.35940923611
h6,18037.359410648147
h6,18037.359416805553
h6,18037.35942894676
h6,18037.35947039352
h6,18037.359489583334
h6,18037.3594921875
h6,18037.359493263888
h6,18037.359499108796
h6,18037.359500162038
h6,18037.359501666666
h6,18037.359507546294
h6,18037.359508425925
h6,18037.35951013889
h6,18037.35951116898
h6,18037.35951690972
h6,18037.359517893517
h6,18037.35951920139
h6,18037.359520439815
h6,18037.359525439813
h6,18037.35952658565
h6,18037.359527638888
h6,18037.359528611112
h6,18037.35952966435
h6,18037.35953101852
h6,18037.359533043982
h6,18037.359535138887
h6,18037.35954548611
h6,18037.359550844907
h6,18037.359551886573
h6,18037.359556909723
h6,18037.35955818287
h6,18037.359559722223
h6,18037.35956355324
h6,18037.359564699073
h6,18037.359570497683
h6,18037.359571574074
h6,18037.35957267361
h6,18037.359578287036
h6,18037.359589270833
h6,18037.359590162036
h6,18037.359591261575
h6,18037.359599131945
h6,18037.359600150463
