depth,origin_time,swarm_number
185.75,2019-07-07T09:04:18.075999Z,2
176.125,2019-07-07T09:04:25.200499Z,2
176.125,2019-07-07T09:04:26.885499Z,2
177.0,2019-07-07T09:04:28.058999Z,2
266.25,2019-07-07T09:04:29.943999Z,2
175.25,2019-07-07T09:04:32.851999Z,2
175.25,2019-07-07T09:04:33.229999Z,2
177.875,2019-07-07T09:04:52.895499Z,2
205.0,2019-07-07T09:04:54.080999Z,2
178.75,2019-07-07T09:04:54.119999Z,2
170.875,2019-07-07T09:05:14.886499Z,2
205.0,2019-07-07T09:05:15.777999Z,2
275.0,2019-07-07T09:05:24.712999Z,2
179.625,2019-07-07T09:05:30.106499Z,2
181.375,2019-07-07T09:05:35.352499Z,2
182.25,2019-07-07T09:05:48.693999Z,2
320.5,2019-07-07T09:05:51.933999Z,2
184.0,2019-07-07T09:05:53.162999Z,2
191.0,2019-07-07T09:05:54.429999Z,2
181.375,2019-07-07T09:05:56.417499Z,2
184.0,2019-07-07T09:05:57.559999Z,2
176.125,2019-07-07T09:05:58.340499Z,2
183.125,2019-07-07T09:06:01.652499Z,2
184.0,2019-07-07T09:06:02.676999Z,2
182.25,2019-07-07T09:06:03.927999Z,2
205.0,2019-07-07T09:06:06.250999Z,2
170.875,2019-07-07T09:06:08.115499Z,2
170.875,2019-07-07T09:06:10.240499Z,2
184.0,2019-07-07T09:06:11.302999Z,2
352.0,2019-07-07T09:06:12.649999Z,2
174.375,2019-07-07T09:06:13.243499Z,2
184.0,2019-07-07T09:06:17.507999Z,2
185.75,2019-07-07T09:06:37.033999Z,2
177.0,2019-07-07T09:06:46.920999Z,2
177.0,2019-07-07T09:06:55.347999Z,2
275.0,2019-07-07T09:07:27.619999Z,2
178.75,2019-07-07T09:07:28.073999Z,2
180.5,2019-07-07T09:07:29.060999Z,2
205.0,2019-07-07T09:07:30.272999Z,2
181.375,2019-07-07T09:07:33.887499Z,2
272.375,2019-07-07T09:07:35.869499Z,2
339.75,2019-07-07T09:07:37.884999Z,2
181.375,2019-07-07T09:07:38.962499Z,2
170.0,2019-07-07T09:07:48.157999Z,2
205.0,2019-07-07T09:07:49.775999Z,2
171.75,2019-07-07T09:07:54.043999Z,2
184.0,2019-07-07T09:07:54.406999Z,2
205.0,2019-07-07T09:07:56.791999Z,2
191.0,2019-07-07T09:08:02.998999Z,2
194.5,2019-07-07T09:08:04.665999Z,2
183.125,2019-07-07T09:08:06.168499Z,2
446.5,2019-07-07T09:08:08.314999Z,2
170.0,2019-07-07T09:08:10.204999Z,2
183.125,2019-07-07T09:08:11.181499Z,2
205.875,2019-07-07T09:08:22.323499Z,2
207.625,2019-07-07T09:08:27.117499Z,2
205.875,2019-07-07T09:08:28.551499Z,2
187.5,2019-07-07T09:08:38.411999Z,2
185.75,2019-07-07T09:08:39.239999Z,2
185.75,2019-07-07T09:08:39.631999Z,2
269.75,2019-07-07T09:08:44.776999Z,2
207.625,2019-07-07T09:08:48.370499Z,2
207.625,2019-07-07T09:08:48.666499Z,2
174.375,2019-07-07T09:09:05.293499Z,2
176.125,2019-07-07T09:09:51.832499Z,2
257.5,2019-07-07T09:09:59.560999Z,2
175.25,2019-07-07T09:10:00.623999Z,2
176.125,2019-07-07T09:10:07.055499Z,2
275.0,2019-07-07T09:10:11.792999Z,2
177.875,2019-07-07T09:10:14.171499Z,2
177.0,2019-07-07T09:10:19.680999Z,2
178.75,2019-07-07T09:10:22.161999Z,2
178.75,2019-07-07T09:10:25.131999Z,2
178.75,2019-07-07T09:10:29.566999Z,2
217.25,2019-07-07T09:10:42.540999Z,2
185.75,2019-07-07T09:10:47.387999Z,2
186.625,2019-07-07T09:10:47.879499Z,2
187.5,2019-07-07T09:10:49.471999Z,2
194.5,2019-07-07T09:10:51.589999Z,2
194.5,2019-07-07T09:10:51.966999Z,2
194.5,2019-07-07T09:10:52.460999Z,2
194.5,2019-07-07T09:10:56.419999Z,2
196.25,2019-07-07T09:11:01.172999Z,2
466.625,2019-07-07T09:11:23.188499Z,2
202.375,2019-07-07T09:12:39.566499Z,2
218.125,2019-07-07T09:13:15.226499Z,2
212.0,2019-07-07T09:13:16.759999Z,2
466.625,2019-07-07T09:13:17.079499Z,2
201.5,2019-07-07T09:14:14.554999Z,2
210.25,2019-07-07T09:14:33.808999Z,2
209.375,2019-07-07T09:14:35.900499Z,2
466.625,2019-07-07T09:15:26.592499Z,2
222.5,2019-07-07T09:15:29.640999Z,2
466.625,2019-07-07T09:15:29.867499Z,2
224.25,2019-07-07T09:15:31.002999Z,2
466.625,2019-07-07T09:15:48.625499Z,2
240.875,2019-07-07T09:15:50.018499Z,2
225.125,2019-07-07T09:15:50.844499Z,2
224.25,2019-07-07T09:15:51.744999Z,2
466.625,2019-07-07T09:15:55.385499Z,2
225.125,2019-07-07T09:15:55.900499Z,2
226.875,2019-07-07T09:15:58.245499Z,2
226.0,2019-07-07T09:15:59.651999Z,2
478.0,2019-07-07T09:16:01.059999Z,2
226.0,2019-07-07T09:16:02.174999Z,2
222.5,2019-07-07T09:16:03.582999Z,2
216.375,2019-07-07T09:16:06.233499Z,2
466.625,2019-07-07T09:16:06.589499Z,2
215.5,2019-07-07T09:16:08.060999Z,2
466.625,2019-07-07T09:16:35.339499Z,2
228.625,2019-07-07T09:16:36.819499Z,2
466.625,2019-07-07T09:16:38.867499Z,2
229.5,2019-07-07T09:16:39.841999Z,2
240.875,2019-07-07T09:16:40.313499Z,2
227.75,2019-07-07T09:16:40.733999Z,2
466.625,2019-07-07T09:16:41.010499Z,2
466.625,2019-07-07T09:16:41.383499Z,2
246.125,2019-07-07T09:16:44.570499Z,2
466.625,2019-07-07T09:16:53.772499Z,2
229.5,2019-07-07T09:16:55.125999Z,2
229.5,2019-07-07T09:16:55.627999Z,2
228.625,2019-07-07T09:16:58.143499Z,2
229.5,2019-07-07T09:16:59.399999Z,2
466.625,2019-07-07T09:17:00.338499Z,2
230.375,2019-07-07T09:17:00.946499Z,2
229.5,2019-07-07T09:17:04.797999Z,2
466.625,2019-07-07T09:17:06.443499Z,2
222.5,2019-07-07T09:17:10.955999Z,2
218.125,2019-07-07T09:17:18.931499Z,2
207.625,2019-07-07T09:17:24.194499Z,2
207.625,2019-07-07T09:17:27.747499Z,2
466.625,2019-07-07T09:17:35.987499Z,2
208.5,2019-07-07T09:17:40.442999Z,2
224.25,2019-07-07T09:17:43.483999Z,2
239.125,2019-07-07T09:17:52.408499Z,2
466.625,2019-07-07T09:17:53.656499Z,2
466.625,2019-07-07T09:17:54.741499Z,2
241.75,2019-07-07T09:17:57.095999Z,2
268.0,2019-07-07T09:17:57.417999Z,2
209.375,2019-07-07T09:17:59.080499Z,2
217.25,2019-07-07T09:17:59.997999Z,2
222.5,2019-07-07T09:18:00.791999Z,2
491.125,2019-07-07T09:18:00.896499Z,2
224.25,2019-07-07T09:18:01.820999Z,2
215.5,2019-07-07T09:18:02.652999Z,2
225.125,2019-07-07T09:18:04.786499Z,2
211.125,2019-07-07T09:18:05.782499Z,2
466.625,2019-07-07T09:18:06.324499Z,2
466.625,2019-07-07T09:18:07.283499Z,2
219.0,2019-07-07T09:18:09.953999Z,2
274.125,2019-07-07T09:18:10.439499Z,2
208.5,2019-07-07T09:18:11.979999Z,2
225.125,2019-07-07T09:18:37.279499Z,2
225.125,2019-07-07T09:18:37.738499Z,2
217.25,2019-07-07T09:18:39.916999Z,2
238.25,2019-07-07T09:18:50.719999Z,2
238.25,2019-07-07T09:18:51.135999Z,2
469.25,2019-07-07T09:18:52.128999Z,2
256.625,2019-07-07T09:18:52.738499Z,2
247.875,2019-07-07T09:18:53.411499Z,2
467.5,2019-07-07T09:18:56.229999Z,2
255.75,2019-07-07T09:18:57.483999Z,2
228.625,2019-07-07T09:18:59.393499Z,2
467.5,2019-07-07T09:19:13.274999Z,2
229.5,2019-07-07T09:19:13.809999Z,2
466.625,2019-07-07T09:19:14.198499Z,2
241.75,2019-07-07T09:19:17.034999Z,2
260.125,2019-07-07T09:19:32.435499Z,2
260.125,2019-07-07T09:19:33.757499Z,2
258.375,2019-07-07T09:19:34.149499Z,2
468.375,2019-07-07T09:19:41.350499Z,2
466.625,2019-07-07T09:19:42.061499Z,2
466.625,2019-07-07T09:19:42.824499Z,2
243.5,2019-07-07T09:19:59.148999Z,2
242.625,2019-07-07T09:19:59.789499Z,2
466.625,2019-07-07T09:20:00.674499Z,2
574.25,2019-07-07T09:20:03.348999Z,2
466.625,2019-07-07T09:20:04.206499Z,2
244.375,2019-07-07T09:20:05.090499Z,2
242.625,2019-07-07T09:20:05.767499Z,2
467.5,2019-07-07T09:20:06.414999Z,2
242.625,2019-07-07T09:20:07.321499Z,2
466.625,2019-07-07T09:20:08.242499Z,2
262.75,2019-07-07T09:20:11.690999Z,2
466.625,2019-07-07T09:20:20.745499Z,2
217.25,2019-07-07T09:20:22.367999Z,2
217.25,2019-07-07T09:20:23.013999Z,2
216.375,2019-07-07T09:20:24.112499Z,2
246.125,2019-07-07T09:20:49.049499Z,2
468.375,2019-07-07T09:20:49.750499Z,2
486.75,2019-07-07T09:20:50.137999Z,2
247.0,2019-07-07T09:20:50.743999Z,2
247.875,2019-07-07T09:20:51.117499Z,2
250.5,2019-07-07T09:20:52.274999Z,2
241.75,2019-07-07T09:20:52.745999Z,2
466.625,2019-07-07T09:20:53.881499Z,2
240.875,2019-07-07T09:20:56.499499Z,2
468.375,2019-07-07T09:20:56.816499Z,2
248.75,2019-07-07T09:21:12.272999Z,2
248.75,2019-07-07T09:21:13.302999Z,2
468.375,2019-07-07T09:21:13.472499Z,2
220.75,2019-07-07T09:21:13.879999Z,2
576.0,2019-07-07T09:21:14.035999Z,2
249.625,2019-07-07T09:21:16.420499Z,2
206.75,2019-07-07T09:21:16.802999Z,2
249.625,2019-07-07T09:21:17.213499Z,2
240.875,2019-07-07T09:21:18.363499Z,2
609.250875,2019-07-07T09:21:19.786998Z,2
494.625,2019-07-07T09:21:20.869499Z,2
226.0,2019-07-07T09:21:21.608999Z,2
249.625,2019-07-07T09:21:22.833499Z,2
249.625,2019-07-07T09:21:25.062499Z,2
221.625,2019-07-07T09:21:26.858499Z,2
250.5,2019-07-07T09:21:27.356999Z,2
221.625,2019-07-07T09:21:27.608499Z,2
568.125,2019-07-07T09:21:27.704499Z,2
248.75,2019-07-07T09:21:28.324999Z,2
248.75,2019-07-07T09:21:29.225999Z,2
468.375,2019-07-07T09:21:31.573499Z,2
222.5,2019-07-07T09:21:31.868999Z,2
249.625,2019-07-07T09:21:32.292499Z,2
250.5,2019-07-07T09:21:33.717999Z,2
250.5,2019-07-07T09:21:33.935999Z,2
235.625,2019-07-07T09:21:35.119499Z,2
489.375,2019-07-07T09:21:35.238499Z,2
239.125,2019-07-07T09:21:35.729499Z,2
239.125,2019-07-07T09:21:36.238499Z,2
506.875,2019-07-07T09:21:37.108499Z,2
251.375,2019-07-07T09:21:37.791499Z,2
240.0,2019-07-07T09:21:38.266999Z,2
240.0,2019-07-07T09:21:38.790999Z,2
245.25,2019-07-07T09:21:39.462999Z,2
249.625,2019-07-07T09:21:40.128499Z,2
471.0,2019-07-07T09:21:40.763999Z,2
223.375,2019-07-07T09:21:41.130499Z,2
223.375,2019-07-07T09:21:41.533499Z,2
239.125,2019-07-07T09:21:42.311499Z,2
485.0,2019-07-07T09:21:45.701999Z,2
240.0,2019-07-07T09:21:46.257999Z,2
238.25,2019-07-07T09:21:46.585999Z,2
240.875,2019-07-07T09:21:48.803499Z,2
190.125,2019-07-07T09:21:50.531499Z,2
240.875,2019-07-07T09:21:50.914499Z,2
240.0,2019-07-07T09:21:51.226999Z,2
240.0,2019-07-07T09:21:51.987999Z,2
468.375,2019-07-07T09:21:54.604499Z,2
240.875,2019-07-07T09:21:55.515499Z,2
241.75,2019-07-07T09:21:55.926999Z,2
241.75,2019-07-07T09:21:57.856999Z,2
270.625,2019-07-07T09:21:59.074499Z,2
315.25,2019-07-07T09:21:59.366999Z,2
251.375,2019-07-07T09:22:00.605499Z,2
252.25,2019-07-07T09:22:01.812999Z,2
252.25,2019-07-07T09:22:02.369999Z,2
253.125,2019-07-07T09:22:03.912499Z,2
358.125,2019-07-07T09:22:04.310499Z,2
259.25,2019-07-07T09:22:04.928999Z,2
240.875,2019-07-07T09:22:06.047499Z,2
275.875,2019-07-07T09:22:07.074499Z,2
240.0,2019-07-07T09:22:07.497999Z,2
523.5,2019-07-07T09:22:07.740999Z,2
251.375,2019-07-07T09:22:08.699499Z,2
242.625,2019-07-07T09:22:10.572499Z,2
480.625,2019-07-07T09:22:10.808499Z,2
225.125,2019-07-07T09:22:11.162499Z,2
243.5,2019-07-07T09:22:11.564999Z,2
466.625,2019-07-07T09:22:24.007499Z,2
225.125,2019-07-07T09:22:29.501499Z,2
466.625,2019-07-07T09:22:34.638499Z,2
466.625,2019-07-07T09:22:44.521499Z,2
226.875,2019-07-07T09:22:45.061499Z,2
227.75,2019-07-07T09:22:47.374999Z,2
466.625,2019-07-07T09:22:47.622499Z,2
226.0,2019-07-07T09:22:51.646999Z,2
226.0,2019-07-07T09:22:52.635999Z,2
498.125,2019-07-07T09:22:54.949499Z,2
226.875,2019-07-07T09:22:55.605499Z,2
502.5,2019-07-07T09:22:56.583999Z,2
226.875,2019-07-07T09:22:57.262499Z,2
466.625,2019-07-07T09:22:57.657499Z,2
227.75,2019-07-07T09:22:58.588999Z,2
226.875,2019-07-07T09:22:58.910499Z,2
227.75,2019-07-07T09:22:59.969999Z,2
466.625,2019-07-07T09:23:00.190499Z,2
226.875,2019-07-07T09:23:00.591499Z,2
239.125,2019-07-07T09:23:03.851499Z,2
255.75,2019-07-07T09:23:04.335999Z,2
510.375,2019-07-07T09:23:05.262499Z,2
228.625,2019-07-07T09:23:06.521499Z,2
228.625,2019-07-07T09:23:07.051499Z,2
496.375,2019-07-07T09:23:08.007499Z,2
227.75,2019-07-07T09:23:08.661999Z,2
466.625,2019-07-07T09:23:10.647499Z,2
466.625,2019-07-07T09:23:11.324499Z,2
253.125,2019-07-07T09:23:12.349499Z,2
466.625,2019-07-07T09:23:12.461499Z,2
273.25,2019-07-07T09:23:13.636999Z,2
239.125,2019-07-07T09:23:14.199499Z,2
219.875,2019-07-07T09:23:16.345499Z,2
229.5,2019-07-07T09:23:20.556999Z,2
492.0,2019-07-07T09:23:29.150999Z,2
239.125,2019-07-07T09:23:36.533499Z,2
261.0,2019-07-07T09:23:46.307999Z,2
240.0,2019-07-07T09:23:47.136999Z,2
228.625,2019-07-07T09:23:47.391499Z,2
230.375,2019-07-07T09:23:47.729499Z,2
259.25,2019-07-07T09:23:53.391999Z,2
468.375,2019-07-07T09:23:53.711499Z,2
260.125,2019-07-07T09:23:54.326499Z,2
467.5,2019-07-07T09:23:54.651999Z,2
261.0,2019-07-07T09:23:56.392999Z,2
468.375,2019-07-07T09:23:56.633499Z,2
261.0,2019-07-07T09:23:57.510999Z,2
266.25,2019-07-07T09:23:58.067999Z,2
260.125,2019-07-07T09:23:59.168499Z,2
619.75,2019-07-07T09:24:00.401999Z,2
478.875,2019-07-07T09:24:05.221499Z,2
466.625,2019-07-07T09:24:07.590499Z,2
210.25,2019-07-07T09:24:07.907999Z,2
466.625,2019-07-07T09:24:08.541499Z,2
466.625,2019-07-07T09:24:09.382499Z,2
244.375,2019-07-07T09:24:09.870499Z,2
466.625,2019-07-07T09:24:10.213499Z,2
466.625,2019-07-07T09:24:14.261499Z,2
283.75,2019-07-07T09:24:27.545999Z,2
252.25,2019-07-07T09:24:28.275999Z,2
466.625,2019-07-07T09:24:38.291499Z,2
466.625,2019-07-07T09:24:56.205499Z,2
254.875,2019-07-07T09:24:56.718499Z,2
265.375,2019-07-07T09:25:15.957499Z,2
255.75,2019-07-07T09:25:20.856999Z,2
255.75,2019-07-07T09:25:21.117999Z,2
255.75,2019-07-07T09:25:21.874999Z,2
259.25,2019-07-07T09:25:22.885999Z,2
497.25,2019-07-07T09:25:23.197999Z,2
268.875,2019-07-07T09:25:23.688499Z,2
266.25,2019-07-07T09:25:24.065999Z,2
266.25,2019-07-07T09:25:24.514999Z,2
254.875,2019-07-07T09:25:33.441499Z,2
256.625,2019-07-07T09:25:33.939499Z,2
361.625,2019-07-07T09:25:34.138499Z,2
256.625,2019-07-07T09:25:34.663499Z,2
257.5,2019-07-07T09:25:36.588999Z,2
257.5,2019-07-07T09:25:38.586999Z,2
252.25,2019-07-07T09:25:40.169999Z,2
257.5,2019-07-07T09:25:40.802999Z,2
239.125,2019-07-07T09:25:41.028499Z,2
262.75,2019-07-07T09:25:45.538999Z,2
466.625,2019-07-07T09:25:47.347499Z,2
467.5,2019-07-07T09:25:52.881999Z,2
239.125,2019-07-07T09:25:53.467499Z,2
517.375,2019-07-07T09:25:55.395499Z,2
260.125,2019-07-07T09:25:56.517499Z,2
258.375,2019-07-07T09:25:57.039499Z,2
466.625,2019-07-07T09:25:58.003499Z,2
466.625,2019-07-07T09:26:01.815499Z,2
259.25,2019-07-07T09:26:03.350999Z,2
258.375,2019-07-07T09:26:03.697499Z,2
259.25,2019-07-07T09:26:04.219999Z,2
259.25,2019-07-07T09:26:04.592999Z,2
259.25,2019-07-07T09:26:05.619999Z,2
466.625,2019-07-07T09:26:06.741499Z,2
472.75,2019-07-07T09:26:08.382999Z,2
471.875,2019-07-07T09:26:09.451499Z,2
467.5,2019-07-07T09:26:10.499999Z,2
241.75,2019-07-07T09:26:11.090999Z,2
239.125,2019-07-07T09:26:11.820499Z,2
240.0,2019-07-07T09:26:15.289999Z,2
291.625,2019-07-07T09:26:25.745499Z,2
291.625,2019-07-07T09:26:26.468499Z,2
269.75,2019-07-07T09:26:31.697999Z,2
270.625,2019-07-07T09:26:32.166499Z,2
272.375,2019-07-07T09:26:32.639499Z,2
240.875,2019-07-07T09:26:39.448499Z,2
271.5,2019-07-07T09:26:39.800999Z,2
270.625,2019-07-07T09:26:40.605499Z,2
271.5,2019-07-07T09:26:41.386999Z,2
274.125,2019-07-07T09:26:42.716499Z,2
270.625,2019-07-07T09:26:43.993499Z,2
240.875,2019-07-07T09:26:45.269499Z,2
466.625,2019-07-07T09:26:50.044499Z,2
242.625,2019-07-07T09:26:50.777499Z,2
466.625,2019-07-07T09:26:56.894499Z,2
263.625,2019-07-07T09:27:06.090499Z,2
263.625,2019-07-07T09:27:06.630499Z,2
263.625,2019-07-07T09:27:07.626499Z,2
262.75,2019-07-07T09:27:09.234999Z,2
263.625,2019-07-07T09:27:09.659499Z,2
263.625,2019-07-07T09:27:10.847499Z,2
259.25,2019-07-07T09:27:14.940999Z,2
240.0,2019-07-07T09:27:15.338999Z,2
223.375,2019-07-07T09:27:16.567499Z,2
258.375,2019-07-07T09:27:17.375499Z,2
466.625,2019-07-07T09:27:18.076499Z,2
259.25,2019-07-07T09:27:19.184999Z,2
468.375,2019-07-07T09:27:23.303499Z,2
474.5,2019-07-07T09:27:28.102999Z,2
308.25,2019-07-07T09:27:33.314999Z,2
261.0,2019-07-07T09:27:33.869999Z,2
413.25,2019-07-07T09:27:34.510999Z,2
310.875,2019-07-07T09:27:35.219499Z,2
352.875,2019-07-07T09:27:35.855499Z,2
265.375,2019-07-07T09:27:39.153499Z,2
265.375,2019-07-07T09:27:40.291499Z,2
266.25,2019-07-07T09:27:41.889999Z,2
275.0,2019-07-07T09:27:42.700999Z,2
466.625,2019-07-07T09:27:45.660499Z,2
468.375,2019-07-07T09:27:55.259499Z,2
261.875,2019-07-07T09:27:57.614499Z,2
261.875,2019-07-07T09:27:57.947499Z,2
261.875,2019-07-07T09:27:58.612499Z,2
263.625,2019-07-07T09:27:59.031499Z,2
466.625,2019-07-07T09:27:59.150499Z,2
466.625,2019-07-07T09:28:00.065499Z,2
434.25,2019-07-07T09:28:01.304999Z,2
261.875,2019-07-07T09:28:01.897499Z,2
261.875,2019-07-07T09:28:03.629499Z,2
261.875,2019-07-07T09:28:05.046499Z,2
261.875,2019-07-07T09:28:05.530499Z,2
261.875,2019-07-07T09:28:05.805499Z,2
241.75,2019-07-07T09:28:06.633999Z,2
262.75,2019-07-07T09:28:07.007999Z,2
262.75,2019-07-07T09:28:07.731999Z,2
468.375,2019-07-07T09:28:08.205499Z,2
262.75,2019-07-07T09:28:08.818999Z,2
262.75,2019-07-07T09:28:09.579999Z,2
262.75,2019-07-07T09:28:10.402999Z,2
262.75,2019-07-07T09:28:10.958999Z,2
268.875,2019-07-07T09:28:18.249499Z,2
268.875,2019-07-07T09:28:18.673499Z,2
268.0,2019-07-07T09:28:19.295999Z,2
240.0,2019-07-07T09:28:28.831999Z,2
467.5,2019-07-07T09:28:32.763999Z,2
187.5,2019-07-07T09:28:34.994999Z,2
278.5,2019-07-07T09:28:38.682999Z,2
278.5,2019-07-07T09:28:39.021999Z,2
240.0,2019-07-07T09:28:40.063999Z,2
278.5,2019-07-07T09:28:40.939999Z,2
268.875,2019-07-07T09:28:41.499499Z,2
235.625,2019-07-07T09:28:42.044499Z,2
279.375,2019-07-07T09:28:43.339499Z,2
504.25,2019-07-07T09:28:43.514999Z,2
500.75,2019-07-07T09:28:44.050999Z,2
250.5,2019-07-07T09:28:45.605999Z,2
205.0,2019-07-07T09:28:46.519999Z,2
494.625,2019-07-07T09:28:46.782499Z,2
466.625,2019-07-07T09:28:47.341499Z,2
490.25,2019-07-07T09:28:47.788999Z,2
466.625,2019-07-07T09:28:49.170499Z,2
466.625,2019-07-07T09:28:50.059499Z,2
280.25,2019-07-07T09:28:51.984999Z,2
176.125,2019-07-07T09:28:52.310499Z,2
466.625,2019-07-07T09:28:53.091499Z,2
466.625,2019-07-07T09:28:53.456499Z,2
466.625,2019-07-07T09:28:54.025499Z,2
280.25,2019-07-07T09:28:59.301999Z,2
611.875,2019-07-07T09:28:59.533499Z,2
271.5,2019-07-07T09:29:01.902999Z,2
271.5,2019-07-07T09:29:05.064999Z,2
271.5,2019-07-07T09:29:06.370999Z,2
240.0,2019-07-07T09:29:06.685999Z,2
240.0,2019-07-07T09:29:09.341999Z,2
527.0,2019-07-07T09:29:09.388999Z,2
252.25,2019-07-07T09:29:10.916999Z,2
466.625,2019-07-07T09:29:13.779499Z,2
252.25,2019-07-07T09:29:14.222999Z,2
252.25,2019-07-07T09:29:14.928999Z,2
252.25,2019-07-07T09:29:15.266999Z,2
252.25,2019-07-07T09:29:15.619999Z,2
253.125,2019-07-07T09:29:23.553499Z,2
253.125,2019-07-07T09:29:27.301499Z,2
208.5,2019-07-07T09:29:29.956999Z,2
184.0,2019-07-07T09:29:30.884999Z,2
268.875,2019-07-07T09:29:38.605499Z,2
256.625,2019-07-07T09:29:48.463499Z,2
256.625,2019-07-07T09:29:49.133499Z,2
256.625,2019-07-07T09:29:49.775499Z,2
256.625,2019-07-07T09:29:51.807499Z,2
257.5,2019-07-07T09:29:52.444999Z,2
257.499125,2019-07-07T09:29:52.665998Z,2
257.5,2019-07-07T09:29:53.490999Z,2
256.625,2019-07-07T09:29:54.082499Z,2
466.625,2019-07-07T09:29:54.255499Z,2
285.5,2019-07-07T09:30:04.997999Z,2
285.5,2019-07-07T09:30:05.416999Z,2
284.625,2019-07-07T09:30:05.851499Z,2
286.375,2019-07-07T09:30:06.449499Z,2
285.5,2019-07-07T09:30:07.028999Z,2
271.5,2019-07-07T09:30:12.412999Z,2
261.875,2019-07-07T09:30:43.067499Z,2
261.0,2019-07-07T09:30:46.244999Z,2
260.125,2019-07-07T09:30:47.787499Z,2
261.0,2019-07-07T09:30:51.827999Z,2
288.125,2019-07-07T09:30:58.695499Z,2
279.375,2019-07-07T09:31:06.873499Z,2
289.875,2019-07-07T09:31:17.510499Z,2
728.25,2019-07-07T09:31:17.624999Z,2
160.375,2019-07-07T09:31:19.991499Z,2
280.25,2019-07-07T09:31:20.346999Z,2
281.125,2019-07-07T09:31:22.936499Z,2
289.875,2019-07-07T09:31:24.813499Z,2
290.75,2019-07-07T09:31:25.576999Z,2
291.625,2019-07-07T09:31:26.113499Z,2
290.75,2019-07-07T09:31:27.027999Z,2
289.875,2019-07-07T09:31:27.409499Z,2
289.875,2019-07-07T09:31:28.191499Z,2
728.25,2019-07-07T09:31:28.994999Z,2
291.625,2019-07-07T09:31:29.627499Z,2
291.625,2019-07-07T09:31:29.979499Z,2
279.375,2019-07-07T09:31:58.837499Z,2
731.75,2019-07-07T09:32:02.402999Z,2
318.75,2019-07-07T09:32:03.931999Z,2
728.25,2019-07-07T09:32:05.053999Z,2
728.25,2019-07-07T09:32:05.589999Z,2
728.25,2019-07-07T09:32:06.315999Z,2
266.25,2019-07-07T09:32:10.793999Z,2
283.75,2019-07-07T09:32:37.035999Z,2
225.125,2019-07-07T09:32:37.605499Z,2
288.125,2019-07-07T09:32:46.963499Z,2
289.875,2019-07-07T09:33:07.744499Z,2
289.0,2019-07-07T09:33:08.161999Z,2
269.75,2019-07-07T09:33:20.522999Z,2
1039.75,2019-07-07T09:33:20.153999Z,2
298.625,2019-07-07T09:33:21.901499Z,2
270.625,2019-07-07T09:33:23.858499Z,2
409.75,2019-07-07T09:33:24.993999Z,2
280.25,2019-07-07T09:33:26.219999Z,2
297.75,2019-07-07T09:33:26.571999Z,2
298.625,2019-07-07T09:33:28.328499Z,2
308.25,2019-07-07T09:33:30.532999Z,2
299.5,2019-07-07T09:33:33.611999Z,2
298.625,2019-07-07T09:33:33.957499Z,2
325.75,2019-07-07T09:33:34.850999Z,2
310.0,2019-07-07T09:33:35.677999Z,2
299.5,2019-07-07T09:33:36.943999Z,2
298.625,2019-07-07T09:33:37.779499Z,2
728.25,2019-07-07T09:33:41.902999Z,2
300.375,2019-07-07T09:33:44.648499Z,2
299.5,2019-07-07T09:33:45.070999Z,2
728.25,2019-07-07T09:33:55.252999Z,2
293.375,2019-07-07T09:33:58.953499Z,2
293.375,2019-07-07T09:33:59.492499Z,2
728.25,2019-07-07T09:34:08.615999Z,2
303.0,2019-07-07T09:34:09.368999Z,2
302.125,2019-07-07T09:34:16.602499Z,2
303.875,2019-07-07T09:34:16.976499Z,2
303.875,2019-07-07T09:34:17.870499Z,2
303.875,2019-07-07T09:34:18.711499Z,2
315.25,2019-07-07T09:34:19.232999Z,2
274.125,2019-07-07T09:34:21.442499Z,2
293.375,2019-07-07T09:34:24.054499Z,2
275.875,2019-07-07T09:34:26.016499Z,2
728.25,2019-07-07T09:34:32.231999Z,2
728.25,2019-07-07T09:34:32.735999Z,2
330.125,2019-07-07T09:34:33.306499Z,2
331.0,2019-07-07T09:34:34.077999Z,2
728.25,2019-07-07T09:34:35.023999Z,2
308.25,2019-07-07T09:34:35.690999Z,2
340.625,2019-07-07T09:34:36.081499Z,2
304.75,2019-07-07T09:34:36.863999Z,2
303.0,2019-07-07T09:34:37.304999Z,2
303.875,2019-07-07T09:34:37.709499Z,2
303.0,2019-07-07T09:34:38.122999Z,2
303.0,2019-07-07T09:34:39.433999Z,2
295.125,2019-07-07T09:34:45.987499Z,2
296.875,2019-07-07T09:34:47.895499Z,2
296.875,2019-07-07T09:34:48.150499Z,2
296.875,2019-07-07T09:34:48.974499Z,2
296.0,2019-07-07T09:34:49.299999Z,2
318.75,2019-07-07T09:34:55.102999Z,2
295.125,2019-07-07T09:34:55.211499Z,2
295.125,2019-07-07T09:34:55.896499Z,2
934.75,2019-07-07T09:34:55.970999Z,2
324.0,2019-07-07T09:34:58.065999Z,2
306.5,2019-07-07T09:34:58.572999Z,2
305.625,2019-07-07T09:34:59.074499Z,2
310.875,2019-07-07T09:34:59.744499Z,2
306.5,2019-07-07T09:35:00.575999Z,2
332.75,2019-07-07T09:35:00.978999Z,2
332.75,2019-07-07T09:35:01.860999Z,2
304.75,2019-07-07T09:35:02.268999Z,2
305.625,2019-07-07T09:35:06.066499Z,2
